"barcode","SampleType","RawCount","logCPM"
"TCGA-06-0214","Primary Tumor",7503,7.03699428100701
"TCGA-06-0878","Primary Tumor",10568,7.182595544912
"TCGA-27-1835","Primary Tumor",11887,8.5835729835316
"TCGA-06-0197","Primary Tumor",5163,7.23566567831586
"TCGA-14-0781","Primary Tumor",11090,7.98738190686854
"TCGA-06-0678","Solid Tissue Normal",7012,7.67515151698664
"TCGA-06-0875","Primary Tumor",7533,6.60454674544691
"TCGA-02-2483","Primary Tumor",5821,6.50684426967711
"TCGA-19-2631","Primary Tumor",3852,5.89381282103966
"TCGA-19-5955","Primary Tumor",11554,7.57528425815923
"TCGA-06-0167","Primary Tumor",5642,6.94407381207177
"TCGA-06-0129","Primary Tumor",9349,7.4557200402971
"TCGA-06-0145","Primary Tumor",6873,6.93630963359057
"TCGA-06-0130","Primary Tumor",2623,6.02800475192612
"TCGA-06-0125","Primary Tumor",17695,8.49435442113987
"TCGA-06-0139","Primary Tumor",841,6.10570850275723
"TCGA-06-0744","Primary Tumor",9941,7.96412534762523
"TCGA-12-0662","Primary Tumor",25318,8.64970087350592
"TCGA-06-0178","Primary Tumor",5689,7.63962327861043
"TCGA-14-1823","Primary Tumor",5854,7.68204581608021
"TCGA-06-0176","Primary Tumor",11070,8.47897841524771
"TCGA-12-0818","Primary Tumor",4229,6.17128226722986
"TCGA-27-2519","Primary Tumor",23712,9.28749708320537
"TCGA-14-1829","Primary Tumor",4987,7.30411848525639
"TCGA-14-1034","Primary Tumor",35946,9.12408977271779
"TCGA-14-1034","Primary Tumor",19914,9.37416570729333
"TCGA-06-0221","Recurrent Tumor",8408,7.72261978457631
"TCGA-12-0619","Primary Tumor",15695,8.34124264482068
"TCGA-06-A7TL","Primary Tumor",7437,6.87676243510584
"TCGA-06-6695","Primary Tumor",21547,8.39401083170084
"TCGA-28-5209","Primary Tumor",7510,7.46107489526416
"TCGA-06-0882","Primary Tumor",13038,8.15520663024829
"TCGA-06-0210","Primary Tumor",6817,7.30724545232951
"TCGA-06-0210","Primary Tumor",5565,6.81950466640337
"TCGA-06-0210","Recurrent Tumor",11426,8.15528612100643
"TCGA-28-5204","Primary Tumor",4132,6.67879118991556
"TCGA-12-1597","Primary Tumor",4541,7.26423304384847
"TCGA-12-1598","Primary Tumor",12756,7.97715850103159
"TCGA-19-1387","Primary Tumor",9265,7.22380035864548
"TCGA-32-2615","Primary Tumor",9252,7.46042014216366
"TCGA-12-3653","Primary Tumor",3271,6.23672977627797
"TCGA-28-2513","Primary Tumor",8205,7.8963727550401
"TCGA-19-1389","Recurrent Tumor",7716,7.98217356133711
"TCGA-19-1389","Primary Tumor",8283,7.02274969728456
"TCGA-08-0386","Primary Tumor",34399,9.53843301262466
"TCGA-08-0386","Primary Tumor",28448,8.77558530365485
"TCGA-06-0877","Primary Tumor",10624,7.12496504509636
"TCGA-06-0125","Recurrent Tumor",22213,9.23321834739393
"TCGA-06-0211","Primary Tumor",4091,6.81314149308744
"TCGA-06-0132","Primary Tumor",7423,7.73259407286099
"TCGA-06-0132","Primary Tumor",6145,7.36277768317063
"TCGA-26-1442","Primary Tumor",16902,8.53727466869932
"TCGA-06-0187","Primary Tumor",7257,7.23770724011411
"TCGA-41-2572","Primary Tumor",5623,7.44734577196451
"TCGA-12-0819","Primary Tumor",15011,8.09110713091955
"TCGA-06-0750","Primary Tumor",5200,6.38613368118883
"TCGA-76-4925","Primary Tumor",10641,7.74215549596201
"TCGA-14-1034","Recurrent Tumor",7425,7.94173155416933
"TCGA-06-0171","Recurrent Tumor",11293,8.13714092867356
"TCGA-32-2634","Primary Tumor",16616,8.17322167737976
"TCGA-14-0786","Primary Tumor",13346,7.75430973800999
"TCGA-12-1600","Primary Tumor",11424,8.00834039442691
"TCGA-12-3652","Primary Tumor",3016,6.92320237635612
"TCGA-06-1802","Primary Tumor",6420,6.7089683420841
"TCGA-12-1599","Primary Tumor",11707,8.0147858138933
"TCGA-19-1388","Primary Tumor",8417,6.90977792335786
"TCGA-32-2638","Primary Tumor",11022,7.78605601268173
