"barcode","SampleType","RawCount","logCPM"
"TCGA-EO-A22Y","Primary Tumor",29645,9.3118595410893
"TCGA-D1-A17S","Primary Tumor",4024,7.82162188983216
"TCGA-AX-A1CK","Primary Tumor",1813,6.25602010212183
"TCGA-EO-A22U","Primary Tumor",19261,8.85335538460564
"TCGA-AP-A0LM","Primary Tumor",2167,6.78242159298542
"TCGA-B5-A0K9","Primary Tumor",27183,9.00125103780922
"TCGA-B5-A1MR","Primary Tumor",886,5.35196532990524
"TCGA-D1-A17H","Primary Tumor",5875,8.05529131397602
"TCGA-D1-A0ZR","Primary Tumor",3729,7.10591755032663
"TCGA-A5-A0R9","Primary Tumor",5835,8.14416652200874
"TCGA-B5-A1MV","Primary Tumor",15418,9.00546462192695
"TCGA-A5-A1OF","Primary Tumor",1930,6.57107012321357
"TCGA-A5-A0GD","Primary Tumor",20351,9.51309213655436
"TCGA-D1-A15X","Primary Tumor",6148,8.13395153983671
"TCGA-A5-A0VQ","Primary Tumor",5246,7.84737849197706
"TCGA-AJ-A3EL","Primary Tumor",1989,5.41111499881673
"TCGA-B5-A0K7","Primary Tumor",5986,8.17495712486387
"TCGA-FI-A2F9","Primary Tumor",1593,6.15959203410924
"TCGA-BK-A0CC","Primary Tumor",860,5.32984087170789
"TCGA-EO-A3AS","Primary Tumor",11116,8.26112800742887
"TCGA-BG-A0W1","Primary Tumor",4060,7.22628766107443
"TCGA-AX-A2HJ","Primary Tumor",5049,7.52320185501271
"TCGA-DF-A2KZ","Primary Tumor",5293,7.49836346169951
"TCGA-AX-A1C4","Primary Tumor",1804,6.01339512498182
"TCGA-AJ-A6NU","Primary Tumor",17725,8.0798628881854
"TCGA-AP-A0LT","Primary Tumor",1901,6.27664980721094
"TCGA-D1-A179","Primary Tumor",3465,6.99029390385109
"TCGA-JU-AAVI","Primary Tumor",1258,5.4957463582592
"TCGA-B5-A11E","Primary Tumor",1064,5.46254053663067
"TCGA-DI-A1C3","Primary Tumor",11098,8.1140200113932
"TCGA-FI-A2D2","Primary Tumor",5249,7.64299713949559
"TCGA-FL-A1YH","Solid Tissue Normal",2495,6.09703086967373
"TCGA-D1-A0ZZ","Primary Tumor",1873,6.11936219928995
"TCGA-AJ-A23N","Primary Tumor",5272,6.52176201922022
"TCGA-QS-A8F1","Primary Tumor",3118,7.56465802518508
"TCGA-FI-A2F8","Primary Tumor",4686,7.56485354938158
"TCGA-D1-A17R","Primary Tumor",12580,9.20762988225856
"TCGA-BG-A0VX","Primary Tumor",8683,8.52508137472284
"TCGA-AX-A2HK","Primary Tumor",2111,5.86187412933813
"TCGA-D1-A16Q","Primary Tumor",5660,8.02662336241178
"TCGA-AX-A2HG","Primary Tumor",2319,6.61795460145321
"TCGA-AJ-A3IA","Primary Tumor",6497,6.88589881164524
"TCGA-EO-A22S","Primary Tumor",1455,6.01105486768424
"TCGA-AJ-A2QL","Solid Tissue Normal",7507,8.26797614656946
"TCGA-D1-A101","Primary Tumor",9371,9.16016101803165
"TCGA-BG-A3PP","Solid Tissue Normal",3611,6.37348484998796
"TCGA-BG-A3PP","Primary Tumor",3548,6.53517888377189
"TCGA-EY-A72D","Primary Tumor",12310,8.04520416407736
"TCGA-B5-A0JR","Primary Tumor",1464,5.12079443562126
"TCGA-AX-A2H7","Primary Tumor",3448,7.0399870692579
"TCGA-EY-A1GE","Primary Tumor",5996,7.71325135373786
"TCGA-EY-A1GX","Primary Tumor",2334,5.64522570503631
"TCGA-A5-A0RA","Primary Tumor",1995,7.88579299034383
"TCGA-AX-A3GB","Primary Tumor",9710,7.99155147771454
"TCGA-B5-A3FA","Primary Tumor",22664,9.10523642522013
