"barcode","SampleType","RawCount","logCPM"
"TCGA-CV-7238","Solid Tissue Normal",37672,9.6364287979446
"TCGA-CN-4728","Primary Tumor",20173,8.47025819385071
"TCGA-BB-7863","Primary Tumor",28876,9.22559455258836
"TCGA-HD-A4C1","Primary Tumor",34109,9.39702503808026
"TCGA-CV-7243","Primary Tumor",28949,9.14322117809071
"TCGA-CV-6935","Solid Tissue Normal",47103,9.96833070887187
"TCGA-UF-A71D","Primary Tumor",16481,9.1116670204586
"TCGA-BA-5558","Primary Tumor",35591,9.469686476201
"TCGA-BA-6869","Primary Tumor",33563,9.06303069821274
"TCGA-BB-7870","Primary Tumor",26992,9.1711207125656
"TCGA-CQ-5332","Primary Tumor",21307,8.87636336678523
"TCGA-BB-7861","Primary Tumor",28988,8.48518249412567
"TCGA-CR-7388","Primary Tumor",14931,8.25774251822031
"TCGA-CQ-5329","Primary Tumor",9405,7.80936882160115
"TCGA-CN-5361","Primary Tumor",21191,8.62772439061469
"TCGA-CV-5977","Primary Tumor",37288,9.7394828828219
"TCGA-CN-6998","Primary Tumor",74656,10.4622422062391
"TCGA-CV-A6JY","Primary Tumor",22991,9.26743893569299
"TCGA-CV-A6JM","Primary Tumor",30609,9.71767218529541
"TCGA-CQ-A4CD","Primary Tumor",15322,8.30785195410859
"TCGA-HD-7754","Primary Tumor",41936,8.9117644694078
"TCGA-CN-5364","Primary Tumor",33507,9.1411519548422
"TCGA-UF-A7JK","Primary Tumor",21160,8.98683954642301
"TCGA-CV-A45P","Primary Tumor",33472,9.56450661523852
"TCGA-CV-7252","Solid Tissue Normal",51690,10.0749262396687
"TCGA-CV-5976","Primary Tumor",47950,9.55153646218924
"TCGA-CR-7373","Primary Tumor",42525,9.53346626641871
"TCGA-BA-A4IF","Primary Tumor",25320,8.83718947711493
"TCGA-UF-A71A","Primary Tumor",9411,7.4278421098127
"TCGA-UF-A71A","Metastatic",8514,7.47143809030592
"TCGA-D6-A6EP","Primary Tumor",11245,7.63503666988054
"TCGA-QK-A6II","Primary Tumor",30529,9.86897802633304
"TCGA-UF-A7JF","Primary Tumor",12705,8.21260232658406
"TCGA-BA-6872","Primary Tumor",16530,8.82369864329831
"TCGA-CV-5442","Primary Tumor",28231,9.32866071009035
"TCGA-CV-6003","Primary Tumor",53044,9.88125553410664
"TCGA-CV-A6K1","Primary Tumor",29227,9.19563011842823
"TCGA-CV-6961","Primary Tumor",78999,9.92036548986302
"TCGA-CV-7242","Primary Tumor",46907,9.20547147839328
"TCGA-CR-6482","Primary Tumor",23030,8.37948149489281
"TCGA-CN-6996","Primary Tumor",32951,8.94870141106668
"TCGA-QK-A652","Primary Tumor",48289,9.60573493932401
"TCGA-CV-6934","Solid Tissue Normal",75066,10.205549082957
"TCGA-DQ-5625","Primary Tumor",57321,10.1819750401909
"TCGA-BB-8596","Primary Tumor",15290,8.55546619375058
"TCGA-CN-5360","Primary Tumor",24093,8.56479419144149
"TCGA-CN-5367","Primary Tumor",27954,8.84242690345783
"TCGA-CR-7390","Primary Tumor",41452,9.44875940413804
"TCGA-QK-A6VB","Primary Tumor",43627,9.09223583803576
"TCGA-CV-6952","Primary Tumor",46493,9.9054368537327
"TCGA-CV-A45T","Primary Tumor",23868,8.88008800254947
"TCGA-F7-A50I","Primary Tumor",49324,10.3852365303147
"TCGA-QK-A8Z9","Primary Tumor",26049,8.93930744617143
"TCGA-F7-A61S","Primary Tumor",16285,8.85469803580859
"TCGA-CV-6940","Primary Tumor",24615,8.90459259025313
"TCGA-P3-A6T8","Primary Tumor",18546,8.50955714626995
"TCGA-QK-A8ZA","Primary Tumor",9012,7.39060569945505
"TCGA-CV-5973","Primary Tumor",36056,9.94851430534992
"TCGA-CV-7100","Primary Tumor",32687,9.35192933693422
"TCGA-HD-A6HZ","Solid Tissue Normal",8715,8.39188886447321
"TCGA-IQ-A61H","Primary Tumor",21187,8.58450170609699
"TCGA-CQ-6220","Primary Tumor",51714,10.2805876483125
"TCGA-CV-7263","Primary Tumor",27063,8.53108519074655
"TCGA-CN-A642","Primary Tumor",22744,8.73519966301794
"TCGA-KU-A6H8","Primary Tumor",13361,8.17355541762133
"TCGA-CR-7385","Primary Tumor",21499,9.1088656579519
"TCGA-BA-A8YP","Primary Tumor",22317,8.55211307030406
"TCGA-CQ-5330","Primary Tumor",19388,8.83328662522202
"TCGA-CN-A499","Primary Tumor",25367,8.81232260953503
