"barcode","SampleType","RawCount","logCPM","CD8_Tscore","Tcell_score","Leukocyte_score"
"TCGA-HZ-8001","Primary Tumor",21843,8.53708570095318,893.5,1008.33333333333,3755
"TCGA-HZ-8002","Primary Tumor",19173,8.18721049384647,980.5,876.333333333333,7014
"TCGA-HZ-8003","Primary Tumor",17759,8.54873302514749,589.5,747.333333333333,8088
"TCGA-HZ-8005","Primary Tumor",33732,9.56170716692961,177,130.333333333333,1861
"TCGA-HZ-8315","Primary Tumor",37627,9.06968075489958,624.5,629,5546
"TCGA-HZ-8317","Primary Tumor",23609,8.88032671532666,95,152.666666666667,1631
"TCGA-HZ-8519","Primary Tumor",23216,7.80571174998388,1830,1288.33333333333,9218
"TCGA-HZ-8636","Primary Tumor",37641,8.9393813796941,196.5,547.666666666667,6751
"TCGA-HZ-8637","Primary Tumor",32610,8.51531759909675,1770.5,2279.33333333333,23599
"TCGA-HZ-8638","Primary Tumor",42790,8.99342796876327,870.5,635.333333333333,4436
"TCGA-HZ-A49G","Primary Tumor",23651,9.03124442249977,488,449.333333333333,3924
"TCGA-HZ-A49H","Primary Tumor",19737,8.84213171151295,631,830,3393
"TCGA-HZ-A49I","Primary Tumor",53063,10.2806414354155,188.5,303,2560
"TCGA-HZ-A4BH","Primary Tumor",45479,9.84857346247094,404.5,705,4163
"TCGA-HZ-A4BK","Primary Tumor",39753,9.6736078618317,621,584.666666666667,2620
"TCGA-HZ-A77O","Primary Tumor",28456,9.53371168875078,101.5,122.333333333333,605
"TCGA-HZ-A77P","Primary Tumor",13052,7.74980425131854,451,397.333333333333,2108
"TCGA-HZ-A77Q","Primary Tumor",21177,9.14534545724588,517,501.666666666667,5391
"TCGA-HZ-A8P0","Primary Tumor",17831,8.93975020217852,112.5,161.666666666667,745
"TCGA-HZ-A8P1","Primary Tumor",47856,10.3156686531203,73,87.3333333333333,487
"TCGA-HZ-A9TJ","Metastatic",70912,10.3783140516087,111,85,545
"TCGA-HZ-A9TJ","Metastatic",70912,10.3783140516087,83,94.3333333333333,510
"TCGA-HZ-A9TJ","Primary Tumor",69886,10.8052536642477,111,85,545
"TCGA-HZ-A9TJ","Primary Tumor",69886,10.8052536642477,83,94.3333333333333,510
"TCGA-IB-7644","Primary Tumor",32954,9.06465338930685,306.5,512.333333333333,3542
"TCGA-IB-7645","Primary Tumor",21100,8.5799931392154,1250.5,1349.66666666667,10616
