"barcode","SampleType","RawCount","logCPM","CD8_Tscore","Tcell_score","Leukocyte_score"
"TCGA-BG-A0MC","Primary Tumor",3045,7.7426180848686,60.5,237,178
"TCGA-BG-A0MG","Primary Tumor",2423,7.08620720198237,18.5,22.6666666666667,182
"TCGA-BG-A0MH","Primary Tumor",5583,7.88131520396121,290,386.333333333333,953
"TCGA-BG-A0MI","Primary Tumor",3175,7.86723457050083,17.5,30,138
"TCGA-BG-A0MK","Primary Tumor",13652,8.3025383175415,351.5,156.333333333333,611
"TCGA-BG-A0MO","Primary Tumor",11860,9.48622695661702,124,212.666666666667,289
"TCGA-BG-A0MQ","Primary Tumor",4641,7.75408261728657,9,17,134
"TCGA-BG-A0MS","Primary Tumor",14474,9.27558223695975,107.5,132.666666666667,349
"TCGA-BG-A0MT","Primary Tumor",4133,7.40585532328015,98.5,128.333333333333,493
"TCGA-BG-A0MU","Primary Tumor",8166,8.68352432087834,556.5,196,330
"TCGA-BG-A0RY","Primary Tumor",14864,9.52189000657905,8.5,30,367
"TCGA-BG-A0VT","Primary Tumor",6136,8.1928357325329,123,151,285
"TCGA-BG-A0VV","Primary Tumor",19111,9.76852623183935,82,181.666666666667,283
"TCGA-BG-A0VW","Primary Tumor",2752,7.62162036533225,87,160.333333333333,209
"TCGA-BG-A0VX","Primary Tumor",8683,8.52508137472284,255,361.666666666667,855
"TCGA-BG-A0VZ","Primary Tumor",4796,7.50298041004275,234,317.333333333333,762
"TCGA-BG-A0W1","Primary Tumor",4060,7.22628766107443,22,62.6666666666667,215
"TCGA-BG-A0W2","Primary Tumor",12980,8.95484238288875,270.5,135.666666666667,421
"TCGA-BG-A0YU","Primary Tumor",7065,8.17894584101796,81.5,112.666666666667,269
"TCGA-BG-A0YV","Primary Tumor",1524,5.63705741362634,61,18,138
"TCGA-BG-A186","Primary Tumor",11230,8.94554983122453,130,169.666666666667,515
"TCGA-BG-A187","Primary Tumor",18856,9.84353975665537,28.5,89,142
"TCGA-BG-A18A","Primary Tumor",13385,9.29778425939801,137,119.333333333333,155
"TCGA-BG-A18B","Primary Tumor",3334,7.00491033260682,210,374.666666666667,682
"TCGA-BG-A18C","Primary Tumor",14016,9.02583201106531,114,117.666666666667,262
"TCGA-BG-A220","Primary Tumor",25650,9.81834347987725,10,14.6666666666667,76
"TCGA-BG-A221","Primary Tumor",6140,7.85371841794485,268.5,304.333333333333,767
"TCGA-BG-A222","Primary Tumor",2397,6.4362936038829,113,128,458
"TCGA-BG-A2AD","Solid Tissue Normal",8193,7.79010669277078,198.5,214.333333333333,766
"TCGA-BG-A2AD","Solid Tissue Normal",8193,7.79010669277078,14,18.6666666666667,48
"TCGA-BG-A2AD","Primary Tumor",6138,7.69360075675169,198.5,214.333333333333,766
"TCGA-BG-A2AD","Primary Tumor",6138,7.69360075675169,14,18.6666666666667,48
"TCGA-BG-A2AE","Primary Tumor",10373,8.61750741934217,443.5,389.666666666667,931
"TCGA-BG-A2L7","Primary Tumor",3026,7.11064508080432,288,322.333333333333,816
"TCGA-BG-A3EW","Primary Tumor",24834,8.64453486400776,71.5,95.6666666666667,546
"TCGA-BG-A3EW","Primary Tumor",24834,8.64453486400776,141.5,116,470
"TCGA-BG-A3EW","Solid Tissue Normal",5139,7.12537333304488,71.5,95.6666666666667,546
"TCGA-BG-A3EW","Solid Tissue Normal",5139,7.12537333304488,141.5,116,470
"TCGA-BG-A3PP","Primary Tumor",3548,6.53517888377189,54.5,86,336
"TCGA-BG-A3PP","Primary Tumor",3548,6.53517888377189,76,61.3333333333333,245
"TCGA-BG-A3PP","Solid Tissue Normal",3611,6.37348484998796,54.5,86,336
"TCGA-BG-A3PP","Solid Tissue Normal",3611,6.37348484998796,76,61.3333333333333,245
"TCGA-BK-A0C9","Primary Tumor",3922,7.8255980072626,152.5,279,240
"TCGA-BK-A0CA","Primary Tumor",15312,8.58853139580014,80.5,54,1959
"TCGA-BK-A0CA","Primary Tumor",15312,8.58853139580014,80,52.3333333333333,2039
"TCGA-BK-A0CA","Primary Tumor",15312,8.58853139580014,68.5,82.3333333333333,379
"TCGA-BK-A0CA","Primary Tumor",13436,8.20726687281366,80.5,54,1959
"TCGA-BK-A0CA","Primary Tumor",13436,8.20726687281366,80,52.3333333333333,2039
"TCGA-BK-A0CA","Primary Tumor",13436,8.20726687281366,68.5,82.3333333333333,379
"TCGA-BK-A0CA","Primary Tumor",6468,7.95622108484506,80.5,54,1959
"TCGA-BK-A0CA","Primary Tumor",6468,7.95622108484506,80,52.3333333333333,2039
"TCGA-BK-A0CA","Primary Tumor",6468,7.95622108484506,68.5,82.3333333333333,379
"TCGA-BK-A0CB","Primary Tumor",3384,7.21459339831728,521,114.666666666667,225
"TCGA-BK-A0CB","Primary Tumor",3384,7.21459339831728,54.5,70,388
"TCGA-BK-A0CB","Solid Tissue Normal",3639,7.34228258176627,521,114.666666666667,225
"TCGA-BK-A0CB","Solid Tissue Normal",3639,7.34228258176627,54.5,70,388
"TCGA-BK-A0CC","Primary Tumor",1561,5.44970685417471,15.5,20,811
"TCGA-BK-A0CC","Primary Tumor",1561,5.44970685417471,11,22.6666666666667,223
"TCGA-BK-A0CC","Primary Tumor",1561,5.44970685417471,15.5,19.3333333333333,1555
"TCGA-BK-A0CC","Primary Tumor",860,5.32984087170789,15.5,20,811
"TCGA-BK-A0CC","Primary Tumor",860,5.32984087170789,11,22.6666666666667,223
"TCGA-BK-A0CC","Primary Tumor",860,5.32984087170789,15.5,19.3333333333333,1555
"TCGA-BK-A0CC","Primary Tumor",997,5.01288505495426,15.5,20,811
"TCGA-BK-A0CC","Primary Tumor",997,5.01288505495426,11,22.6666666666667,223
"TCGA-BK-A0CC","Primary Tumor",997,5.01288505495426,15.5,19.3333333333333,1555
"TCGA-BK-A139","Primary Tumor",8407,7.27153654533719,169.5,226.333333333333,8301
"TCGA-BK-A139","Primary Tumor",8407,7.27153654533719,169,216.666666666667,1155
"TCGA-BK-A139","Primary Tumor",8407,7.27153654533719,90,105,1063
"TCGA-BK-A139","Primary Tumor",8407,7.27153654533719,26.5,28.3333333333333,2313
"TCGA-BK-A139","Primary Tumor",3899,7.23869637670918,169.5,226.333333333333,8301
"TCGA-BK-A139","Primary Tumor",3899,7.23869637670918,169,216.666666666667,1155
"TCGA-BK-A139","Primary Tumor",3899,7.23869637670918,90,105,1063
"TCGA-BK-A139","Primary Tumor",3899,7.23869637670918,26.5,28.3333333333333,2313
"TCGA-BK-A139","Recurrent Tumor",21574,8.61233843325235,169.5,226.333333333333,8301
"TCGA-BK-A139","Recurrent Tumor",21574,8.61233843325235,169,216.666666666667,1155
"TCGA-BK-A139","Recurrent Tumor",21574,8.61233843325235,90,105,1063
"TCGA-BK-A139","Recurrent Tumor",21574,8.61233843325235,26.5,28.3333333333333,2313
"TCGA-BK-A139","Primary Tumor",4099,6.66543265933325,169.5,226.333333333333,8301
"TCGA-BK-A139","Primary Tumor",4099,6.66543265933325,169,216.666666666667,1155
"TCGA-BK-A139","Primary Tumor",4099,6.66543265933325,90,105,1063
"TCGA-BK-A139","Primary Tumor",4099,6.66543265933325,26.5,28.3333333333333,2313
"TCGA-BK-A13B","Primary Tumor",7859,7.64492201795046,80,166.333333333333,632
"TCGA-BK-A13C","Solid Tissue Normal",5437,8.06653808973186,97,130.333333333333,557
"TCGA-BK-A13C","Solid Tissue Normal",5437,8.06653808973186,9.5,20.3333333333333,140
"TCGA-BK-A13C","Primary Tumor",12041,8.98723260798353,97,130.333333333333,557
"TCGA-BK-A13C","Primary Tumor",12041,8.98723260798353,9.5,20.3333333333333,140
"TCGA-BK-A26L","Primary Tumor",2863,6.45757411173084,35,47.3333333333333,1577
"TCGA-BK-A26L","Primary Tumor",2863,6.45757411173084,42,49.3333333333333,1456
"TCGA-BK-A26L","Primary Tumor",2863,6.45757411173084,53.5,78,564
"TCGA-BK-A26L","Primary Tumor",3734,6.316132191868,35,47.3333333333333,1577
"TCGA-BK-A26L","Primary Tumor",3734,6.316132191868,42,49.3333333333333,1456
"TCGA-BK-A26L","Primary Tumor",3734,6.316132191868,53.5,78,564
"TCGA-BK-A26L","Primary Tumor",2968,6.71363500614053,35,47.3333333333333,1577
"TCGA-BK-A26L","Primary Tumor",2968,6.71363500614053,42,49.3333333333333,1456
"TCGA-BK-A26L","Primary Tumor",2968,6.71363500614053,53.5,78,564
"TCGA-BK-A4ZD","Solid Tissue Normal",16435,8.39833813635215,179.5,161.333333333333,1243
"TCGA-BK-A4ZD","Solid Tissue Normal",16435,8.39833813635215,26,37,249
"TCGA-BK-A4ZD","Primary Tumor",1626,5.07297640001608,179.5,161.333333333333,1243
"TCGA-BK-A4ZD","Primary Tumor",1626,5.07297640001608,26,37,249
"TCGA-BK-A56F","Primary Tumor",43997,9.64389819187015,215.5,228.666666666667,1480
"TCGA-BK-A6W3","Primary Tumor",73617,10.176175032828,1197,757.333333333333,3363
"TCGA-BK-A6W4","Primary Tumor",39182,9.63820636798922,128,159.333333333333,1012
"TCGA-BS-A0T9","Primary Tumor",564,4.81823581882874,464.5,134,132
"TCGA-BS-A0TA","Primary Tumor",2211,6.60577323091444,4316,2374.66666666667,2369
"TCGA-BS-A0TC","Primary Tumor",17478,9.75219165246473,78.5,113.666666666667,114
"TCGA-BS-A0TD","Primary Tumor",18523,9.52685865433765,56.5,66.6666666666667,121
"TCGA-BS-A0TE","Primary Tumor",522,5.57439100599744,72.5,95.3333333333333,120
"TCGA-BS-A0TG","Primary Tumor",1638,6.66063578362848,64,145.666666666667,142
"TCGA-BS-A0TI","Primary Tumor",2488,8.14593059979302,47.5,101.666666666667,73
"TCGA-BS-A0TJ","Primary Tumor",2753,6.67710146641315,214,207.666666666667,538
"TCGA-BS-A0U5","Primary Tumor",4668,7.40272288906946,282.5,85,190
"TCGA-BS-A0U7","Primary Tumor",2613,6.8151434272618,198,281.333333333333,803
"TCGA-BS-A0U8","Primary Tumor",2850,6.99181571051784,93.5,115,204
"TCGA-BS-A0U9","Primary Tumor",1922,6.21017558222646,227.5,32.3333333333333,81
"TCGA-BS-A0UA","Primary Tumor",4275,7.60810574444078,186.5,467,916
"TCGA-BS-A0UF","Primary Tumor",5809,7.57410915021886,507.5,603,1891
"TCGA-BS-A0UJ","Primary Tumor",2533,6.98275666533441,146.5,253.666666666667,134
"TCGA-BS-A0UL","Primary Tumor",4570,7.50953780964702,414.5,664.666666666667,1533
"TCGA-BS-A0UM","Primary Tumor",4092,8.06944699278539,173,331,760
"TCGA-BS-A0UT","Primary Tumor",1635,7.4856372968504,12,9.66666666666667,17
"TCGA-BS-A0UV","Primary Tumor",361,3.852366773812,117,167.666666666667,267
"TCGA-BS-A0V4","Primary Tumor",1388,6.49944167416594,3,37,2
"TCGA-BS-A0V6","Primary Tumor",19978,9.6426779065204,111.5,177.333333333333,459
"TCGA-BS-A0V7","Primary Tumor",660,5.48053784248365,159.5,337.333333333333,67
"TCGA-BS-A0V8","Primary Tumor",1638,6.54521632121661,108,101.333333333333,219
"TCGA-BS-A0VI","Primary Tumor",2402,7.09078714054915,31.5,66,30
"TCGA-BS-A0WQ","Primary Tumor",3972,7.24996908356547,805,43.6666666666667,114
"TCGA-D1-A0ZN","Primary Tumor",10076,8.59469402572686,214.5,226.666666666667,799
"TCGA-D1-A0ZO","Primary Tumor",5567,7.74890885973665,181,327.333333333333,858
"TCGA-D1-A0ZP","Primary Tumor",4236,7.20008128962621,79,56.6666666666667,272
"TCGA-D1-A0ZQ","Primary Tumor",5946,7.71336872133321,111,131,418
"TCGA-D1-A0ZR","Primary Tumor",3729,7.10591755032663,33,43.6666666666667,158
"TCGA-D1-A0ZS","Primary Tumor",828,5.00287033253548,270,42.6666666666667,81
"TCGA-D1-A0ZU","Primary Tumor",7905,8.13121888939262,112.5,75,246
"TCGA-D1-A0ZV","Primary Tumor",4257,7.3223279055324,338,384.333333333333,874
"TCGA-D1-A0ZZ","Primary Tumor",1873,6.11936219928995,8.5,64.6666666666667,55
"TCGA-D1-A101","Primary Tumor",9371,9.16016101803165,462,446,476
"TCGA-D1-A102","Primary Tumor",18479,9.36821110675462,1381,208.666666666667,814
"TCGA-D1-A103","Primary Tumor",13291,8.85273291275166,127,133.666666666667,618
"TCGA-D1-A15V","Primary Tumor",2845,6.70404100106906,221,173.333333333333,499
"TCGA-D1-A15W","Primary Tumor",20266,9.59139119386133,175.5,173,747
"TCGA-D1-A15X","Primary Tumor",6148,8.13395153983671,803,708,923
"TCGA-D1-A15Z","Primary Tumor",4881,7.60012322254799,535,42.6666666666667,229
"TCGA-D1-A160","Primary Tumor",2915,7.11143549326154,246.5,345,566
"TCGA-D1-A161","Primary Tumor",11058,8.70844063271746,125.5,226.666666666667,327
"TCGA-D1-A162","Primary Tumor",38428,10.5544618675716,38.5,77.6666666666667,324
"TCGA-D1-A163","Primary Tumor",7160,8.03318040889433,281.5,261,684
"TCGA-D1-A165","Primary Tumor",7320,8.15093244130728,33.5,37,154
"TCGA-D1-A167","Primary Tumor",17659,9.55774633519603,82,66.3333333333333,168
"TCGA-D1-A168","Primary Tumor",1508,6.59024261065024,7,34.3333333333333,13
"TCGA-D1-A169","Primary Tumor",12028,9.36016799544951,199.5,276.333333333333,263
"TCGA-D1-A16B","Primary Tumor",10283,8.5573469432119,283.5,211.333333333333,600
"TCGA-D1-A16D","Primary Tumor",17760,9.65150223912515,110,113.333333333333,311
"TCGA-D1-A16E","Primary Tumor",13585,8.93518579392582,253.5,188,548
"TCGA-D1-A16F","Primary Tumor",7865,8.17593760624606,108.5,126,403
"TCGA-D1-A16G","Primary Tumor",3142,7.02722312254465,36,81,191
"TCGA-D1-A16I","Primary Tumor",3347,7.25008039130685,40.5,70.6666666666667,54
"TCGA-D1-A16J","Primary Tumor",8733,8.69120113462959,328.5,409,490
"TCGA-D1-A16N","Primary Tumor",24591,10.0407315794562,129.5,79.3333333333333,191
"TCGA-D1-A16O","Primary Tumor",4396,7.48991619945491,53,64,143
"TCGA-D1-A16Q","Primary Tumor",5660,8.02662336241178,258,301,226
"TCGA-D1-A16R","Primary Tumor",5052,7.73898069178428,521.5,287.666666666667,439
"TCGA-D1-A16S","Primary Tumor",1496,6.08774767796446,20,30.3333333333333,24
"TCGA-D1-A16V","Primary Tumor",11757,8.88435537684734,173.5,247.666666666667,684
"TCGA-D1-A16X","Primary Tumor",23010,10.1841588953265,410.5,444.666666666667,575
"TCGA-D1-A16Y","Primary Tumor",1529,6.23062562163126,42.5,61,35
"TCGA-D1-A174","Primary Tumor",977,5.82510674886984,517,1174,584
"TCGA-D1-A175","Primary Tumor",2185,6.25846097794582,64.5,127.333333333333,298
"TCGA-D1-A176","Primary Tumor",19480,9.64904422684048,129,136.333333333333,239
"TCGA-D1-A177","Primary Tumor",1451,5.88474290693808,30,27,27
"TCGA-D1-A179","Primary Tumor",3465,6.99029390385109,46,39,90
"TCGA-D1-A17A","Primary Tumor",7972,8.44332713652898,76,93.3333333333333,270
"TCGA-D1-A17B","Primary Tumor",22856,10.0889616659385,95,370,1293
"TCGA-D1-A17C","Primary Tumor",17979,9.80227199228984,185.5,230.666666666667,169
"TCGA-D1-A17D","Primary Tumor",9329,8.9904603665831,69,199,266
"TCGA-D1-A17F","Primary Tumor",8779,8.72024687140852,245.5,363.333333333333,180
"TCGA-D1-A17H","Primary Tumor",5875,8.05529131397602,202.5,251,423
"TCGA-D1-A17K","Primary Tumor",33120,10.3859489467835,88,81.6666666666667,145
"TCGA-D1-A17L","Primary Tumor",5334,7.98244105886111,137.5,351,431
"TCGA-D1-A17M","Primary Tumor",3861,7.99734711534274,66.5,89,181
"TCGA-D1-A17N","Primary Tumor",8934,8.83537058049867,302,660,185
"TCGA-D1-A17Q","Primary Tumor",34852,10.5271200599018,48.5,92,109
"TCGA-D1-A17R","Primary Tumor",12580,9.20762988225856,51.5,45,98
"TCGA-D1-A17S","Primary Tumor",4024,7.82162188983216,21,30.6666666666667,68
"TCGA-D1-A17T","Primary Tumor",11385,8.78882997843871,162.5,130.333333333333,226
"TCGA-D1-A17U","Primary Tumor",2436,6.52526542724638,92,134.333333333333,325
"TCGA-D1-A1NS","Primary Tumor",16434,9.39633563718753,72.5,89.6666666666667,251
"TCGA-D1-A1NU","Primary Tumor",2905,6.71418209398256,79,110.333333333333,247
"TCGA-D1-A1NW","Primary Tumor",2000,6.23935952975936,155.5,213,282
"TCGA-D1-A1NX","Primary Tumor",1316,5.49232824285685,43,76,167
"TCGA-D1-A1NY","Primary Tumor",18941,9.39813597448622,109,108.666666666667,210
"TCGA-D1-A1NZ","Primary Tumor",8371,8.15812090885106,272,418.333333333333,596
"TCGA-D1-A1O0","Primary Tumor",1360,5.60422115535815,60,52,88
"TCGA-D1-A1O5","Primary Tumor",3660,7.11640476634931,58,91.6666666666667,178
"TCGA-D1-A1O7","Primary Tumor",7361,8.05511359690376,100.5,86.6666666666667,134
"TCGA-D1-A1O8","Primary Tumor",365,4.06636180783251,3555,694,878
"TCGA-D1-A2G0","Primary Tumor",5647,7.3333889392105,716,466.333333333333,826
"TCGA-D1-A2G5","Primary Tumor",10888,8.6189732823073,44.5,33.3333333333333,135
"TCGA-D1-A2G6","Primary Tumor",8297,8.25472857954418,62,77.6666666666667,284
"TCGA-D1-A2G7","Primary Tumor",1989,6.30867836547799,21,33.3333333333333,108
"TCGA-D1-A3DA","Primary Tumor",18224,8.77304290813262,22.5,19.3333333333333,450
"TCGA-D1-A3DG","Primary Tumor",2029,5.60045678945495,167.5,28,95
"TCGA-D1-A3DH","Primary Tumor",23153,9.20744648125462,16,9.66666666666667,56
"TCGA-D1-A3JP","Primary Tumor",3999,6.30733113469129,429,823.333333333333,2907
"TCGA-D1-A3JQ","Primary Tumor",10047,7.27833331002711,263,211,997
"TCGA-DF-A2KN","Primary Tumor",22901,8.91059337181488,1162,1054.33333333333,3206
"TCGA-DF-A2KR","Primary Tumor",6565,7.36931423272115,760.5,143.333333333333,733
"TCGA-DF-A2KS","Primary Tumor",1054,5.27931700613906,355,329.333333333333,723
"TCGA-DF-A2KU","Primary Tumor",1299,5.16491436459791,490.5,1178.66666666667,521
"TCGA-DF-A2KV","Primary Tumor",9048,7.97169763592714,111.5,177.666666666667,390
"TCGA-DF-A2KY","Primary Tumor",1462,5.25719016536926,343,341,645
"TCGA-DF-A2KZ","Primary Tumor",5293,7.49836346169951,110,241.666666666667,391
"TCGA-DF-A2L0","Primary Tumor",2126,6.6920237954838,25,138,43
"TCGA-DI-A0WH","Primary Tumor",1908,6.23882401990019,125,91.3333333333333,101
"TCGA-DI-A1BU","Primary Tumor",2530,6.37044753287303,240,327.666666666667,474
"TCGA-DI-A1BY","Primary Tumor",2594,7.0585125249899,144.5,245.333333333333,285
"TCGA-DI-A1C3","Primary Tumor",11098,8.1140200113932,819,880.666666666667,838
"TCGA-DI-A1NN","Primary Tumor",4277,7.32071183520618,145,250.666666666667,759
"TCGA-DI-A1NO","Primary Tumor",2786,6.72371212503088,17.5,20.6666666666667,38
"TCGA-DI-A2QT","Primary Tumor",1323,5.24481738276116,73,54,123
"TCGA-DI-A2QU","Primary Tumor",7778,8.51600798369072,49.5,67.3333333333333,149
"TCGA-DI-A2QU","Primary Tumor",7778,8.51600798369072,77.5,45.3333333333333,129
"TCGA-DI-A2QU","Solid Tissue Normal",7358,8.36997537624988,49.5,67.3333333333333,149
"TCGA-DI-A2QU","Solid Tissue Normal",7358,8.36997537624988,77.5,45.3333333333333,129
"TCGA-DI-A2QY","Primary Tumor",2927,6.18056041048484,83.5,84,122
"TCGA-DI-A2QY","Primary Tumor",2927,6.18056041048484,415.5,327.333333333333,684
"TCGA-DI-A2QY","Solid Tissue Normal",17947,8.86455007770236,83.5,84,122
"TCGA-DI-A2QY","Solid Tissue Normal",17947,8.86455007770236,415.5,327.333333333333,684
"TCGA-E6-A1LX","Primary Tumor",2319,6.6910831492122,80,111.666666666667,116
"TCGA-E6-A1LZ","Primary Tumor",1163,5.71726125594305,201.5,146,225
"TCGA-E6-A1M0","Solid Tissue Normal",2054,6.37714415132372,16.5,17,65
"TCGA-E6-A1M0","Solid Tissue Normal",2054,6.37714415132372,188.5,197,389
"TCGA-E6-A1M0","Primary Tumor",3627,7.03553843061194,16.5,17,65
"TCGA-E6-A1M0","Primary Tumor",3627,7.03553843061194,188.5,197,389
"TCGA-E6-A2P8","Primary Tumor",3602,6.46779891663446,411.5,539,1865
"TCGA-E6-A2P9","Primary Tumor",4093,6.47821580588008,590,591.333333333333,1780
"TCGA-E6-A8L9","Primary Tumor",14853,8.30940267249219,419,461.666666666667,1158
"TCGA-EC-A1NJ","Primary Tumor",13132,9.05097571785866,361.5,516.666666666667,1577
"TCGA-EC-A1QX","Primary Tumor",2956,7.00783349052567,611.5,437.666666666667,740
"TCGA-EC-A24G","Primary Tumor",5200,7.61211244140023,435.5,413.333333333333,619
"TCGA-EO-A1Y5","Primary Tumor",2597,6.74429108492949,319,380.333333333333,527
"TCGA-EO-A1Y7","Primary Tumor",8448,7.66901142147589,278.5,231,254
"TCGA-EO-A1Y8","Primary Tumor",5872,7.94204610293154,14.5,27.6666666666667,74
"TCGA-EO-A22R","Primary Tumor",2608,6.94564965681741,132.5,121,408
"TCGA-EO-A22S","Primary Tumor",1455,6.01105486768424,48,40,110
"TCGA-EO-A22T","Primary Tumor",3813,7.07129276558315,248,311.333333333333,1270
"TCGA-EO-A22U","Primary Tumor",19261,8.85335538460564,203.5,217.333333333333,724
"TCGA-EO-A22X","Primary Tumor",2386,5.84633279842662,145,191.333333333333,6771
"TCGA-EO-A22Y","Primary Tumor",29645,9.3118595410893,206.5,75.3333333333333,354
"TCGA-EO-A2CG","Primary Tumor",1998,6.2368336144822,111,62.6666666666667,123
"TCGA-EO-A2CH","Primary Tumor",6568,7.9820573910095,49,54.3333333333333,124
"TCGA-EO-A3AS","Primary Tumor",11116,8.26112800742887,332.5,92.6666666666667,514
"TCGA-EO-A3AU","Primary Tumor",8973,7.77850888963166,439.5,435,1737
"TCGA-EO-A3AV","Primary Tumor",1803,5.74065555392246,869.5,891.666666666667,1239
"TCGA-EO-A3AY","Primary Tumor",1908,6.14592869031869,238.5,522,162
"TCGA-EO-A3AZ","Primary Tumor",1753,6.10514273968088,474,1530.33333333333,391
"TCGA-EO-A3B0","Primary Tumor",2724,5.94334737151874,325,359.333333333333,1067
"TCGA-EO-A3B1","Primary Tumor",9353,7.84132398386311,205,562.666666666667,1506
"TCGA-EO-A3KU","Primary Tumor",2514,5.89556224583402,110,73.6666666666667,346
"TCGA-EO-A3KW","Primary Tumor",10205,7.51547813774361,372.5,350.333333333333,1365
"TCGA-EO-A3KX","Primary Tumor",2244,5.59201870011289,157.5,184,402
"TCGA-EO-A3L0","Primary Tumor",21148,8.87215485981825,60,130.666666666667,231
"TCGA-EY-A1G7","Primary Tumor",12686,8.86742733935075,85,9.33333333333333,172
"TCGA-EY-A1G8","Primary Tumor",1943,6.57270728603684,24.5,8,38
"TCGA-EY-A1GC","Primary Tumor",3136,6.96161936386147,372,401.666666666667,985
"TCGA-EY-A1GD","Primary Tumor",6880,8.11792781818007,316.5,76.6666666666667,315
"TCGA-EY-A1GE","Primary Tumor",5996,7.71325135373786,147.5,324,1055
"TCGA-EY-A1GF","Primary Tumor",3154,6.85301553886742,183,223.333333333333,965
"TCGA-EY-A1GH","Primary Tumor",30434,10.1176046703231,28.5,91.3333333333333,612
"TCGA-EY-A1GI","Primary Tumor",25384,10.0993565188722,106,146.333333333333,786
"TCGA-EY-A1GK","Primary Tumor",1953,6.12874563790682,487.5,460.666666666667,1112
"TCGA-EY-A1GL","Primary Tumor",12458,8.42548873281377,66.5,68.3333333333333,122
"TCGA-EY-A1GM","Primary Tumor",4014,7.20417897899354,101.5,30,78
"TCGA-EY-A1GO","Primary Tumor",2484,6.15015831230183,29,17.6666666666667,46
"TCGA-EY-A1GP","Primary Tumor",8352,7.15691705885845,902,335.666666666667,932
"TCGA-EY-A1GQ","Primary Tumor",3047,7.01047357318544,44,63,108
"TCGA-EY-A1GR","Primary Tumor",3330,6.96437324030012,55,89,501
"TCGA-EY-A1GS","Primary Tumor",1427,5.99328115290449,13,25.6666666666667,116
"TCGA-EY-A1GT","Primary Tumor",8127,8.18933540250509,26,37,77
"TCGA-EY-A1GU","Primary Tumor",11772,8.72929829977973,43,105.666666666667,441
"TCGA-EY-A1GV","Primary Tumor",621,5.233034068886,13.5,26.6666666666667,136
"TCGA-EY-A1GW","Primary Tumor",2309,6.90787210630327,19.5,26.6666666666667,64
"TCGA-EY-A1GX","Primary Tumor",2334,5.64522570503631,3.5,5.33333333333333,29
"TCGA-EY-A1H0","Primary Tumor",2999,6.85244382191072,33,55,61
"TCGA-EY-A210","Primary Tumor",5072,6.80992059948699,445,637,1133
"TCGA-EY-A212","Primary Tumor",6549,7.89407152979773,16,40.3333333333333,154
"TCGA-EY-A214","Primary Tumor",5131,7.63568452512036,1046,143.333333333333,596
"TCGA-EY-A215","Primary Tumor",1475,5.71955201005238,267.5,403.333333333333,697
"TCGA-EY-A2OM","Primary Tumor",8684,8.56920292481933,14,17.6666666666667,465
"TCGA-EY-A2ON","Primary Tumor",1206,4.96062269428944,43,50.3333333333333,501
"TCGA-EY-A2OO","Primary Tumor",7949,7.42280519633073,22,21.3333333333333,830
"TCGA-EY-A2OP","Primary Tumor",43801,10.0786614098006,188.5,72.3333333333333,199
"TCGA-EY-A2OQ","Primary Tumor",42863,10.0807860231025,169.5,138.666666666667,609
"TCGA-EY-A3L3","Primary Tumor",7082,7.31877597336952,170.5,84.6666666666667,306
"TCGA-EY-A3QX","Primary Tumor",5179,6.56522066916641,112.5,233,933
"TCGA-EY-A4KR","Primary Tumor",5956,7.10550826599946,638,657.333333333333,2501
"TCGA-EY-A547","Primary Tumor",4025,6.73961434873011,38,33,44
"TCGA-EY-A548","Primary Tumor",27056,9.14569457965702,164.5,291.666666666667,953
"TCGA-EY-A549","Primary Tumor",27664,8.93752098816974,243,287,1145
"TCGA-EY-A54A","Primary Tumor",5924,6.77778964978796,184,330.333333333333,2584
"TCGA-EY-A5W2","Primary Tumor",3684,6.45577515522364,441.5,442,446
"TCGA-EY-A72D","Primary Tumor",12310,8.04520416407736,25,39.6666666666667,364
"TCGA-FI-A2CX","Primary Tumor",851,5.2321519231774,2090,2075.33333333333,13431
"TCGA-FI-A2CY","Primary Tumor",5572,7.49537468469764,144.5,376.666666666667,1680
"TCGA-FI-A2D0","Primary Tumor",16260,9.21374476417434,96,145,227
"TCGA-FI-A2D2","Primary Tumor",5249,7.64299713949559,30.5,42,278
"TCGA-FI-A2D4","Primary Tumor",1562,6.38814850605878,51.5,46.3333333333333,64
"TCGA-FI-A2D5","Primary Tumor",2260,6.5646391621337,111.5,104,360
"TCGA-FI-A2D6","Primary Tumor",675,4.64783211983715,255,300.333333333333,728
"TCGA-FI-A2EU","Primary Tumor",1418,5.63469900997125,70,64.3333333333333,105
"TCGA-FI-A2EW","Primary Tumor",548,4.65888155546256,19.5,58.6666666666667,48
"TCGA-FI-A2EX","Primary Tumor",4028,7.31305349817764,43,66,149
"TCGA-FI-A2EY","Primary Tumor",2008,6.3440785585182,7,12,18
"TCGA-FI-A2F4","Primary Tumor",4449,7.42725974174241,389.5,397.333333333333,914
"TCGA-FI-A2F8","Primary Tumor",4686,7.56485354938158,85.5,120,202
"TCGA-FI-A2F9","Primary Tumor",1593,6.15959203410924,16,11.3333333333333,66
"TCGA-FI-A3PV","Primary Tumor",8546,7.67439353076982,56.5,51,183
"TCGA-FI-A3PX","Primary Tumor",2887,5.91109651367837,59,35,265
"TCGA-FL-A1YF","Solid Tissue Normal",7608,7.55492541368202,535,890,2673
